97 293 3	293	0	1 
104 2002 37 959 5 27 2330 3255 446 26 2 1309 598 30 289 1936 2177 1167 71 1459 20 7 2055 127 44 462 82 7 244 6 812 2731 158 52 484 5 68 985 3	2002	2	1 
104 2002 37 959 5 27 2330 3255 446 26 2 1309 598 30 289 1936 2177 1167 71 1459 20 7 2055 127 44 462 82 7 244 6 812 2731 158 52 484 5 68 985 3	2055	1	22 
104 2002 37 959 5 27 2330 3255 446 26 2 1309 598 30 289 1936 2177 1167 71 1459 20 7 2055 127 44 462 82 7 244 6 812 2731 158 52 484 5 68 985 3	2177	2	16 
66 250 603 16 1862 2615 6 7 107 174 312 19 12 131 450 7 546 103 28 1097 71 112 17 30 50 6 2 129 2615 852 8 2 101 14 47 51 84 5 3	2615	0	5 28 
66 250 603 16 1862 2615 6 7 107 174 312 19 12 131 450 7 546 103 28 1097 71 112 17 30 50 6 2 129 2615 852 8 2 101 14 47 51 84 5 3	2615 852	0	28 29 
66 250 603 16 1862 2615 6 7 107 174 312 19 12 131 450 7 546 103 28 1097 71 112 17 30 50 6 2 129 2615 852 8 2 101 14 47 51 84 5 3	312	0	10 
113 2492 53 2 1168 1627 1 2 745 407 108 5 400 101 14 1 72 50 82 294 2720 157 1 4 14 35 67 118 45 111 55 2 1627 30 1373 5 1201 64 3	1168 1627	2	4 5 
113 2492 53 2 1168 1627 1 2 745 407 108 5 400 101 14 1 72 50 82 294 2720 157 1 4 14 35 67 118 45 111 55 2 1627 30 1373 5 1201 64 3	745	2	8 
113 2492 53 2 1168 1627 1 2 745 407 108 5 400 101 14 1 72 50 82 294 2720 157 1 4 14 35 67 118 45 111 55 2 1627 30 1373 5 1201 64 3	1627	1	5 32 
3537 175 2398 3241 30 145 121 1 35 195 82 2 3530 1 107 97 1 118 45 135 64 2 3956 14 407 20 1 37 2 3530 30 52 97 1 1487 6 101 2678 3	3537 175 2398 3241	0	0 1 2 3 
3537 175 2398 3241 30 145 121 1 35 195 82 2 3530 1 107 97 1 118 45 135 64 2 3956 14 407 20 1 37 2 3530 30 52 97 1 1487 6 101 2678 3	3530	0	12 29 
3537 175 2398 3241 30 145 121 1 35 195 82 2 3530 1 107 97 1 118 45 135 64 2 3956 14 407 20 1 37 2 3530 30 52 97 1 1487 6 101 2678 3	3956	2	22 
3537 175 2398 3241 30 145 121 1 35 195 82 2 3530 1 107 97 1 118 45 135 64 2 3956 14 407 20 1 37 2 3530 30 52 97 1 1487 6 101 2678 3	3530	0	12 29 
49 16 165 245 10 7 204 5 1228 169 1 29 7 1179 4 2184 20 361 1 139 5 4466 4 273 657 7 4153 3010 1330 4 1104 20 3762 2692 15 381 13 3	1179	1	13 
49 16 165 245 10 7 204 5 1228 169 1 29 7 1179 4 2184 20 361 1 139 5 4466 4 273 657 7 4153 3010 1330 4 1104 20 3762 2692 15 381 13 3	4153 3010 1330	0	26 27 28 
49 16 165 245 10 7 204 5 1228 169 1 29 7 1179 4 2184 20 361 1 139 5 4466 4 273 657 7 4153 3010 1330 4 1104 20 3762 2692 15 381 13 3	1104 20 3762 2692 15 381 13	0	30 31 32 33 34 35 36 
23 369 22 9 2 93 1018 2751 204 12 111 8 1060 31 1294 484 8 2 2974 533 14 1663 2751 20 2490 2540 8 7 613 6 2392 4 2286 826 2301 3852 8 233 2575 3	2286 826 2301 3852 8 233 2575	0	32 33 34 35 36 37 38 
23 369 22 9 2 93 1018 2751 204 12 111 8 1060 31 1294 484 8 2 2974 533 14 1663 2751 20 2490 2540 8 7 613 6 2392 4 2286 826 2301 3852 8 233 2575 3	2751 20 2490 2540	0	22 23 24 25 
20 52 123 97 1165 18 2 3965 1 12 46 45 141 3243 293 1 3721 2911 4279 71 46 45 1710 44 126 25 7 3421 2869 1 3356 181 1 4 355 14 136 45 279 3	293	2	14 
20 52 123 97 1165 18 2 3965 1 12 46 45 141 3243 293 1 3721 2911 4279 71 46 45 1710 44 126 25 7 3421 2869 1 3356 181 1 4 355 14 136 45 279 3	4279	2	18 
20 52 123 97 1165 18 2 3965 1 12 46 45 141 3243 293 1 3721 2911 4279 71 46 45 1710 44 126 25 7 3421 2869 1 3356 181 1 4 355 14 136 45 279 3	181	2	31 
20 52 123 97 1165 18 2 3965 1 12 46 45 141 3243 293 1 3721 2911 4279 71 46 45 1710 44 126 25 7 3421 2869 1 3356 181 1 4 355 14 136 45 279 3	355	2	34 
20 52 123 97 1165 18 2 3965 1 12 46 45 141 3243 293 1 3721 2911 4279 71 46 45 1710 44 126 25 7 3421 2869 1 3356 181 1 4 355 14 136 45 279 3	2869	2	28 
50 73 133 35 311 77 41 2795 31 2044 1762 19 609 1 35 194 7 3900 3131 73 45 131 151 62 273 10 281 446 4 806 101 2114 65 35 596 149 5 46 52 3	3131	2	18 
50 73 133 35 311 77 41 2795 31 2044 1762 19 609 1 35 194 7 3900 3131 73 45 131 151 62 273 10 281 446 4 806 101 2114 65 35 596 149 5 46 52 3	1762	1	10 
2 598 9 107 453 4 114 1728 1 44 165 646 1 44 24 232 2317 5 1300 630 2 698 4 1219 1762 1 44 111 437 6 188 599 8 2 1102 4 104 3777 3991 3	598	0	1 
2 598 9 107 453 4 114 1728 1 44 165 646 1 44 24 232 2317 5 1300 630 2 698 4 1219 1762 1 44 111 437 6 188 599 8 2 1102 4 104 3777 3991 3	698	1	21 
2 598 9 107 453 4 114 1728 1 44 165 646 1 44 24 232 2317 5 1300 630 2 698 4 1219 1762 1 44 111 437 6 188 599 8 2 1102 4 104 3777 3991 3	1762	1	24 
2 598 9 107 453 4 114 1728 1 44 165 646 1 44 24 232 2317 5 1300 630 2 698 4 1219 1762 1 44 111 437 6 188 599 8 2 1102 4 104 3777 3991 3	1102	1	34 
2044 621 1094 526 1 4 65 2 3131 636 69 979 7 714 1 12 702 42 2311 18 7 1351 14 82 458 1002 652 18 17 1 20 7 4453 354 874 1 4 3068 598 3	621	0	1 
2044 621 1094 526 1 4 65 2 3131 636 69 979 7 714 1 12 702 42 2311 18 7 1351 14 82 458 1002 652 18 17 1 20 7 4453 354 874 1 4 3068 598 3	3131	0	8 
2044 621 1094 526 1 4 65 2 3131 636 69 979 7 714 1 12 702 42 2311 18 7 1351 14 82 458 1002 652 18 17 1 20 7 4453 354 874 1 4 3068 598 3	2311	0	18 
2044 621 1094 526 1 4 65 2 3131 636 69 979 7 714 1 12 702 42 2311 18 7 1351 14 82 458 1002 652 18 17 1 20 7 4453 354 874 1 4 3068 598 3	598	0	38 
796 1 52 2 1764 2913 177 7 173 3101 1 37 57 21 48 96 339 1764 10 2 1542 44 77 159 17 21 664 1 16 67 29 5 104 7 264 1039 5 77 61 839 3	1764	2	4 17 
35 87 167 1245 25 2 698 164 35 2851 2 3695 1 37 1620 282 28 2 698 65 35 884 124 177 1 2 66 85 30 883 2 89 190 5 101 112 2 3152 450 17 3	3695	1	11 
35 87 167 1245 25 2 698 164 35 2851 2 3695 1 37 1620 282 28 2 698 65 35 884 124 177 1 2 66 85 30 883 2 89 190 5 101 112 2 3152 450 17 3	698	1	6 18 
35 87 167 1245 25 2 698 164 35 2851 2 3695 1 37 1620 282 28 2 698 65 35 884 124 177 1 2 66 85 30 883 2 89 190 5 101 112 2 3152 450 17 3	698	1	6 18 
35 87 167 1245 25 2 698 164 35 2851 2 3695 1 37 1620 282 28 2 698 65 35 884 124 177 1 2 66 85 30 883 2 89 190 5 101 112 2 3152 450 17 3	3152	2	37 
2 237 14 30 1309 2004 5 493 7 618 10 62 365 6 220 1 110 999 7 365 6 85 25 2 107 618 47 30 1525 15 532 164 57 87 4263 296 39 177 13 3	237	2	1 
2 237 14 30 1309 2004 5 493 7 618 10 62 365 6 220 1 110 999 7 365 6 85 25 2 107 618 47 30 1525 15 532 164 57 87 4263 296 39 177 13 3	618	1	9 25 
2 237 14 30 1309 2004 5 493 7 618 10 62 365 6 220 1 110 999 7 365 6 85 25 2 107 618 47 30 1525 15 532 164 57 87 4263 296 39 177 13 3	618	2	9 25 
2 718 103 9 182 10 2729 1956 1 37 49 16 46 45 64 1131 1634 31 49 2 1478 3651 2729 1956 1653 9 33 32 2355 1 22 9 7 2603 15 10 3196 13 1086 3	718	2	1 
2 718 103 9 182 10 2729 1956 1 37 49 16 46 45 64 1131 1634 31 49 2 1478 3651 2729 1956 1653 9 33 32 2355 1 22 9 7 2603 15 10 3196 13 1086 3	2729 1956	1	6 7 22 23 
2 718 103 9 182 10 2729 1956 1 37 49 16 46 45 64 1131 1634 31 49 2 1478 3651 2729 1956 1653 9 33 32 2355 1 22 9 7 2603 15 10 3196 13 1086 3	2729 1956 1653	1	22 23 24 
2 718 103 9 182 10 2729 1956 1 37 49 16 46 45 64 1131 1634 31 49 2 1478 3651 2729 1956 1653 9 33 32 2355 1 22 9 7 2603 15 10 3196 13 1086 3	1634	0	16 
12 29 2002 53 2 39 16 43 873 586 1 287 159 2 1481 24 1566 746 4 16 43 462 273 48 293 96 16 43 873 10 337 96 66 362 23 67 170 160 2 1102 3	1481	2	14 
12 29 2002 53 2 39 16 43 873 586 1 287 159 2 1481 24 1566 746 4 16 43 462 273 48 293 96 16 43 873 10 337 96 66 362 23 67 170 160 2 1102 3	2002	1	2 
12 29 2002 53 2 39 16 43 873 586 1 287 159 2 1481 24 1566 746 4 16 43 462 273 48 293 96 16 43 873 10 337 96 66 362 23 67 170 160 2 1102 3	293	1	24 
12 29 2002 53 2 39 16 43 873 586 1 287 159 2 1481 24 1566 746 4 16 43 462 273 48 293 96 16 43 873 10 337 96 66 362 23 67 170 160 2 1102 3	1102	1	39 
44 118 33 29 3312 1 1821 62 2494 1 286 59 1499 15 2018 1353 8 41 3679 13 1 431 381 2071 4 2 2158 30 52 108 2080 17 3540 18 2 1351 65 16 2234 17 3	2494	2	8 
44 118 33 29 3312 1 1821 62 2494 1 286 59 1499 15 2018 1353 8 41 3679 13 1 431 381 2071 4 2 2158 30 52 108 2080 17 3540 18 2 1351 65 16 2234 17 3	3312	2	4 
44 118 33 29 3312 1 1821 62 2494 1 286 59 1499 15 2018 1353 8 41 3679 13 1 431 381 2071 4 2 2158 30 52 108 2080 17 3540 18 2 1351 65 16 2234 17 3	2158	2	26 
44 118 33 29 3312 1 1821 62 2494 1 286 59 1499 15 2018 1353 8 41 3679 13 1 431 381 2071 4 2 2158 30 52 108 2080 17 3540 18 2 1351 65 16 2234 17 3	1353	1	15 
44 118 33 29 3312 1 1821 62 2494 1 286 59 1499 15 2018 1353 8 41 3679 13 1 431 381 2071 4 2 2158 30 52 108 2080 17 3540 18 2 1351 65 16 2234 17 3	1499	2	12 
44 118 33 29 3312 1 1821 62 2494 1 286 59 1499 15 2018 1353 8 41 3679 13 1 431 381 2071 4 2 2158 30 52 108 2080 17 3540 18 2 1351 65 16 2234 17 3	1351	1	35 
44 118 33 29 3312 1 1821 62 2494 1 286 59 1499 15 2018 1353 8 41 3679 13 1 431 381 2071 4 2 2158 30 52 108 2080 17 3540 18 2 1351 65 16 2234 17 3	3679	1	18 
41 2651 6 3299 11 293 1 298 1604 3089 1 404 2256 2 3898 6 54 315 664 2181 19 1813 21 1578 15 4 849 21 2189 2073 13 9 109 2431 8 2 907 1932 4 3091 3	1813	0	21 
41 2651 6 3299 11 293 1 298 1604 3089 1 404 2256 2 3898 6 54 315 664 2181 19 1813 21 1578 15 4 849 21 2189 2073 13 9 109 2431 8 2 907 1932 4 3091 3	907 1932	0	36 37 
41 2651 6 3299 11 293 1 298 1604 3089 1 404 2256 2 3898 6 54 315 664 2181 19 1813 21 1578 15 4 849 21 2189 2073 13 9 109 2431 8 2 907 1932 4 3091 3	3091	0	39 
41 2651 6 3299 11 293 1 298 1604 3089 1 404 2256 2 3898 6 54 315 664 2181 19 1813 21 1578 15 4 849 21 2189 2073 13 9 109 2431 8 2 907 1932 4 3091 3	849	0	26 
41 2651 6 3299 11 293 1 298 1604 3089 1 404 2256 2 3898 6 54 315 664 2181 19 1813 21 1578 15 4 849 21 2189 2073 13 9 109 2431 8 2 907 1932 4 3091 3	2181	0	19 
62 734 1350 1625 4 35 29 7 1435 3836 4135 8 62 105 186 15 1517 13 1 35 1183 22 968 26 135 19 4 2 1667 87 48 53 415 2298 96 91 2185 18 467 892 3	1625	0	3 
35 1934 35 208 82 3736 1625 157 52 35 2433 62 1268 57 1 1131 7 334 4276 1 7 1625 6 116 6 61 2292 1 50 30 2520 1353 2 79 466 1353 1 4 195 87 715 3	3736 1625	1	5 6 
35 1934 35 208 82 3736 1625 157 52 35 2433 62 1268 57 1 1131 7 334 4276 1 7 1625 6 116 6 61 2292 1 50 30 2520 1353 2 79 466 1353 1 4 195 87 715 3	1268	1	12 
35 1934 35 208 82 3736 1625 157 52 35 2433 62 1268 57 1 1131 7 334 4276 1 7 1625 6 116 6 61 2292 1 50 30 2520 1353 2 79 466 1353 1 4 195 87 715 3	4276	0	18 
35 1934 35 208 82 3736 1625 157 52 35 2433 62 1268 57 1 1131 7 334 4276 1 7 1625 6 116 6 61 2292 1 50 30 2520 1353 2 79 466 1353 1 4 195 87 715 3	1625	0	6 21 
35 1934 35 208 82 3736 1625 157 52 35 2433 62 1268 57 1 1131 7 334 4276 1 7 1625 6 116 6 61 2292 1 50 30 2520 1353 2 79 466 1353 1 4 195 87 715 3	2520 1353	0	30 31 
35 1934 35 208 82 3736 1625 157 52 35 2433 62 1268 57 1 1131 7 334 4276 1 7 1625 6 116 6 61 2292 1 50 30 2520 1353 2 79 466 1353 1 4 195 87 715 3	466 1353	0	34 35 
35 24 107 793 53 2615 4 87 195 209 20 188 683 70 719 11 3880 915 15 342 13 1 2616 3459 1 2622 3739 1 2615 4 2032 1 116 835 6 2090 1 4 2 2255 3754 3	2615	0	5 28 
35 24 107 793 53 2615 4 87 195 209 20 188 683 70 719 11 3880 915 15 342 13 1 2616 3459 1 2622 3739 1 2615 4 2032 1 116 835 6 2090 1 4 2 2255 3754 3	3880 915 15 342 13	0	16 17 18 19 20 
35 24 107 793 53 2615 4 87 195 209 20 188 683 70 719 11 3880 915 15 342 13 1 2616 3459 1 2622 3739 1 2615 4 2032 1 116 835 6 2090 1 4 2 2255 3754 3	2616 3459	0	22 23 
35 24 107 793 53 2615 4 87 195 209 20 188 683 70 719 11 3880 915 15 342 13 1 2616 3459 1 2622 3739 1 2615 4 2032 1 116 835 6 2090 1 4 2 2255 3754 3	2622 3739	0	25 26 
35 24 107 793 53 2615 4 87 195 209 20 188 683 70 719 11 3880 915 15 342 13 1 2616 3459 1 2622 3739 1 2615 4 2032 1 116 835 6 2090 1 4 2 2255 3754 3	2615	0	5 28 
35 24 107 793 53 2615 4 87 195 209 20 188 683 70 719 11 3880 915 15 342 13 1 2616 3459 1 2622 3739 1 2615 4 2032 1 116 835 6 2090 1 4 2 2255 3754 3	2032	0	30 
35 24 107 793 53 2615 4 87 195 209 20 188 683 70 719 11 3880 915 15 342 13 1 2616 3459 1 2622 3739 1 2615 4 2032 1 116 835 6 2090 1 4 2 2255 3754 3	2090	0	35 
35 24 107 793 53 2615 4 87 195 209 20 188 683 70 719 11 3880 915 15 342 13 1 2616 3459 1 2622 3739 1 2615 4 2032 1 116 835 6 2090 1 4 2 2255 3754 3	2255 3754	0	39 40 
12 46 45 111 71 44 133 44 24 37 44 29 72 1089 10 2 1369 6 2 1480 294 200 44 1251 61 3219 190 707 4 3151 1812 214 1493 235 8 2 610 188 799 239 2 584 3	214	2	31 
113 158 539 14 62 365 6 235 73 27 2663 8 163 446 4 963 79 1150 15 3446 6 85 4 741 13 2663 10 733 446 1 2 235 6 101 87 3864 98 7 264 4063 618 3	4063 618	2	39 40 
131 113 309 1954 59 23 2 4320 1103 1509 21 1 3191 51 2787 240 5 1119 18 56 765 21 1998 21 3668 20 7 1446 1 451 140 10 56 322 1 4 253 21 33 1120 2 1538 1625 36	1625	0	42 
15 293 30 1511 23 7 4113 1 33 3131 13 35 194 72 1353 1017 10 2 2198 1 62 258 4 913 1842 1907 1605 62 773 1546 1 65 35 73 29 786 958 199 66 250 18 913 3	293	1	1 
15 293 30 1511 23 7 4113 1 33 3131 13 35 194 72 1353 1017 10 2 2198 1 62 258 4 913 1842 1907 1605 62 773 1546 1 65 35 73 29 786 958 199 66 250 18 913 3	4113	2	6 
15 293 30 1511 23 7 4113 1 33 3131 13 35 194 72 1353 1017 10 2 2198 1 62 258 4 913 1842 1907 1605 62 773 1546 1 65 35 73 29 786 958 199 66 250 18 913 3	3131	2	9 
15 293 30 1511 23 7 4113 1 33 3131 13 35 194 72 1353 1017 10 2 2198 1 62 258 4 913 1842 1907 1605 62 773 1546 1 65 35 73 29 786 958 199 66 250 18 913 3	1353	2	14 
15 293 30 1511 23 7 4113 1 33 3131 13 35 194 72 1353 1017 10 2 2198 1 62 258 4 913 1842 1907 1605 62 773 1546 1 65 35 73 29 786 958 199 66 250 18 913 3	2198	2	18 
15 293 30 1511 23 7 4113 1 33 3131 13 35 194 72 1353 1017 10 2 2198 1 62 258 4 913 1842 1907 1605 62 773 1546 1 65 35 73 29 786 958 199 66 250 18 913 3	258 4 913 1842	2	21 22 23 24 
15 293 30 1511 23 7 4113 1 33 3131 13 35 194 72 1353 1017 10 2 2198 1 62 258 4 913 1842 1907 1605 62 773 1546 1 65 35 73 29 786 958 199 66 250 18 913 3	913	1	23 41 
15 293 30 1511 23 7 4113 1 33 3131 13 35 194 72 1353 1017 10 2 2198 1 62 258 4 913 1842 1907 1605 62 773 1546 1 65 35 73 29 786 958 199 66 250 18 913 3	1546	1	29 
12 118 45 959 5 64 3927 26 135 26 12 118 1 37 2 3889 18 3882 2207 12 82 30 3756 1 2 3091 24 64 949 21 1 4 2 4216 249 4087 4034 21 7 357 10 99 257 3	3889 18 3882 2207	0	15 16 17 18 
12 118 45 959 5 64 3927 26 135 26 12 118 1 37 2 3889 18 3882 2207 12 82 30 3756 1 2 3091 24 64 949 21 1 4 2 4216 249 4087 4034 21 7 357 10 99 257 3	3091	0	25 
12 118 45 959 5 64 3927 26 135 26 12 118 1 37 2 3889 18 3882 2207 12 82 30 3756 1 2 3091 24 64 949 21 1 4 2 4216 249 4087 4034 21 7 357 10 99 257 3	4216	0	33 
108 2 134 2 1054 1 3802 1 4 56 1474 1 29 232 1482 69 26 213 159 566 20 39 2 155 22 4247 2312 136 1 17 656 47 21 131 320 5 549 7 1723 37 33 52 2013 1948 3	1474	0	10 
108 2 134 2 1054 1 3802 1 4 56 1474 1 29 232 1482 69 26 213 159 566 20 39 2 155 22 4247 2312 136 1 17 656 47 21 131 320 5 549 7 1723 37 33 52 2013 1948 3	1054	0	4 
113 85 1926 23 2 3131 5 151 17 282 15 35 82 45 131 854 25 17 326 1 35 82 215 2610 326 5 1179 13 1 2 745 2445 4 539 101 44 625 2 618 10 89 20 2002 3	3131	2	5 
113 85 1926 23 2 3131 5 151 17 282 15 35 82 45 131 854 25 17 326 1 35 82 215 2610 326 5 1179 13 1 2 745 2445 4 539 101 44 625 2 618 10 89 20 2002 3	2610	1	23 
113 85 1926 23 2 3131 5 151 17 282 15 35 82 45 131 854 25 17 326 1 35 82 215 2610 326 5 1179 13 1 2 745 2445 4 539 101 44 625 2 618 10 89 20 2002 3	745	2	30 
113 85 1926 23 2 3131 5 151 17 282 15 35 82 45 131 854 25 17 326 1 35 82 215 2610 326 5 1179 13 1 2 745 2445 4 539 101 44 625 2 618 10 89 20 2002 3	2002	0	42 
2983 1 22 9 33 2 204 10 2923 1111 6 907 3398 2 1351 15 4 483 2243 1 8 42 1022 13 37 10 540 1 1785 2615 57 9 72 206 204 8 54 376 31 1294 8 2 101 3	2615	0	29 
2983 1 22 9 33 2 204 10 2923 1111 6 907 3398 2 1351 15 4 483 2243 1 8 42 1022 13 37 10 540 1 1785 2615 57 9 72 206 204 8 54 376 31 1294 8 2 101 3	907	1	11 
37 44 168 330 7 145 354 308 6 1034 39 2 1478 3454 3242 597 76 2323 2292 64 2 3730 1625 15 7 900 6 908 1144 1625 20 41 1900 568 2636 2704 4 337 2190 1597 96 1444 13 3	3730 1625 15 7 900 6 908 1144 1625 20 41 1900 568 2636 2704 4 337 2190 1597 96 1444 13	0	21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 
37 44 168 330 7 145 354 308 6 1034 39 2 1478 3454 3242 597 76 2323 2292 64 2 3730 1625 15 7 900 6 908 1144 1625 20 41 1900 568 2636 2704 4 337 2190 1597 96 1444 13 3	2292	0	18 
37 46 45 294 273 2158 692 25 3085 15 467 3095 31 8 2644 1 10 14 622 46 45 28 91 151 59 204 13 26 17 9 28 2 610 3149 1335 59 316 504 64 4318 1 1416 42 3872 3	2158	2	5 
37 46 45 294 273 2158 692 25 3085 15 467 3095 31 8 2644 1 10 14 622 46 45 28 91 151 59 204 13 26 17 9 28 2 610 3149 1335 59 316 504 64 4318 1 1416 42 3872 3	3095	2	11 
37 46 45 294 273 2158 692 25 3085 15 467 3095 31 8 2644 1 10 14 622 46 45 28 91 151 59 204 13 26 17 9 28 2 610 3149 1335 59 316 504 64 4318 1 1416 42 3872 3	8 2644	2	13 14 
37 46 45 294 273 2158 692 25 3085 15 467 3095 31 8 2644 1 10 14 622 46 45 28 91 151 59 204 13 26 17 9 28 2 610 3149 1335 59 316 504 64 4318 1 1416 42 3872 3	3149	2	33 
37 46 45 294 273 2158 692 25 3085 15 467 3095 31 8 2644 1 10 14 622 46 45 28 91 151 59 204 13 26 17 9 28 2 610 3149 1335 59 316 504 64 4318 1 1416 42 3872 3	4318	2	39 
200 17 1720 9 7 485 1382 8 2 712 1 17 21 7 398 3166 25 95 1 37 16 77 108 14 107 828 26 552 26 2 1063 598 2685 16 19 46 45 2525 5 542 10 162 20 55 5 77 3	598	0	31 
65 42 2311 407 1 57 30 7 2204 8 17 19 33 127 430 596 10 50 19 37 127 2 3131 238 29 444 69 979 42 1002 443 4 714 1 4 112 47 851 17 30 7 342 3803 6 76 900 3	2311	1	2 
65 42 2311 407 1 57 30 7 2204 8 17 19 33 127 430 596 10 50 19 37 127 2 3131 238 29 444 69 979 42 1002 443 4 714 1 4 112 47 851 17 30 7 342 3803 6 76 900 3	3131	0	22 
3765 3714 1 164 158 2801 10 2794 1128 6 1237 4 1970 1 3125 1176 718 598 4 3125 764 1786 1 9 50 6 2 129 2784 1165 12 168 294 84 5 3 2 3512 9 1555 4 452 20 107 880 4177 3	1237	2	10 
3765 3714 1 164 158 2801 10 2794 1128 6 1237 4 1970 1 3125 1176 718 598 4 3125 764 1786 1 9 50 6 2 129 2784 1165 12 168 294 84 5 3 2 3512 9 1555 4 452 20 107 880 4177 3	1970	2	12 
3765 3714 1 164 158 2801 10 2794 1128 6 1237 4 1970 1 3125 1176 718 598 4 3125 764 1786 1 9 50 6 2 129 2784 1165 12 168 294 84 5 3 2 3512 9 1555 4 452 20 107 880 4177 3	718 598	2	16 17 
3765 3714 1 164 158 2801 10 2794 1128 6 1237 4 1970 1 3125 1176 718 598 4 3125 764 1786 1 9 50 6 2 129 2784 1165 12 168 294 84 5 3 2 3512 9 1555 4 452 20 107 880 4177 3	1786	2	21 
3765 3714 1 164 158 2801 10 2794 1128 6 1237 4 1970 1 3125 1176 718 598 4 3125 764 1786 1 9 50 6 2 129 2784 1165 12 168 294 84 5 3 2 3512 9 1555 4 452 20 107 880 4177 3	3512	0	37 
3765 3714 1 164 158 2801 10 2794 1128 6 1237 4 1970 1 3125 1176 718 598 4 3125 764 1786 1 9 50 6 2 129 2784 1165 12 168 294 84 5 3 2 3512 9 1555 4 452 20 107 880 4177 3	4177	0	45 
517 409 1 4 49 16 24 7 821 6 1006 3377 456 878 1 57 24 1226 6 2464 6 1006 1911 4 3080 8 845 233 271 14 3470 2 1574 1 76 6 70 1 12 73 140 5 111 137 44 1696 3	2464	0	19 
12 593 2 255 4 1361 16 141 33 210 103 10 2 1735 1 3314 3143 31 2 529 571 181 1303 7 4451 4 7 1930 2895 6 1612 4 124 3510 19 16 210 10 2 1872 1349 1 2 2303 1 2 3822 3	3143	0	16 
12 593 2 255 4 1361 16 141 33 210 103 10 2 1735 1 3314 3143 31 2 529 571 181 1303 7 4451 4 7 1930 2895 6 1612 4 124 3510 19 16 210 10 2 1872 1349 1 2 2303 1 2 3822 3	181	0	21 
12 593 2 255 4 1361 16 141 33 210 103 10 2 1735 1 3314 3143 31 2 529 571 181 1303 7 4451 4 7 1930 2895 6 1612 4 124 3510 19 16 210 10 2 1872 1349 1 2 2303 1 2 3822 3	1349	0	40 
12 593 2 255 4 1361 16 141 33 210 103 10 2 1735 1 3314 3143 31 2 529 571 181 1303 7 4451 4 7 1930 2895 6 1612 4 124 3510 19 16 210 10 2 1872 1349 1 2 2303 1 2 3822 3	2303	0	43 
12 593 2 255 4 1361 16 141 33 210 103 10 2 1735 1 3314 3143 31 2 529 571 181 1303 7 4451 4 7 1930 2895 6 1612 4 124 3510 19 16 210 10 2 1872 1349 1 2 2303 1 2 3822 3	4451	0	24 
12 593 2 255 4 1361 16 141 33 210 103 10 2 1735 1 3314 3143 31 2 529 571 181 1303 7 4451 4 7 1930 2895 6 1612 4 124 3510 19 16 210 10 2 1872 1349 1 2 2303 1 2 3822 3	1612	0	30 
12 593 2 255 4 1361 16 141 33 210 103 10 2 1735 1 3314 3143 31 2 529 571 181 1303 7 4451 4 7 1930 2895 6 1612 4 124 3510 19 16 210 10 2 1872 1349 1 2 2303 1 2 3822 3	124 3510	0	32 33 
28 2 2044 1813 1160 6 7 2383 3517 2679 3598 8 7 1555 3418 1597 5 41 656 3485 4 2122 4461 3489 5 7 2311 14 12 222 45 549 127 6 2 1733 4198 3178 35 87 1549 159 2 465 1038 30 656 3	1813 1160	0	3 4 
28 2 2044 1813 1160 6 7 2383 3517 2679 3598 8 7 1555 3418 1597 5 41 656 3485 4 2122 4461 3489 5 7 2311 14 12 222 45 549 127 6 2 1733 4198 3178 35 87 1549 159 2 465 1038 30 656 3	2383 3517 2679 3598 8 7 1555 3418 1597	0	7 8 9 10 11 12 13 14 15 
28 2 2044 1813 1160 6 7 2383 3517 2679 3598 8 7 1555 3418 1597 5 41 656 3485 4 2122 4461 3489 5 7 2311 14 12 222 45 549 127 6 2 1733 4198 3178 35 87 1549 159 2 465 1038 30 656 3	3485 4 2122 4461 3489	0	19 20 21 22 23 
28 2 2044 1813 1160 6 7 2383 3517 2679 3598 8 7 1555 3418 1597 5 41 656 3485 4 2122 4461 3489 5 7 2311 14 12 222 45 549 127 6 2 1733 4198 3178 35 87 1549 159 2 465 1038 30 656 3	2311	1	26 
28 2 2044 1813 1160 6 7 2383 3517 2679 3598 8 7 1555 3418 1597 5 41 656 3485 4 2122 4461 3489 5 7 2311 14 12 222 45 549 127 6 2 1733 4198 3178 35 87 1549 159 2 465 1038 30 656 3	4198 3178	0	36 37 
18 2 79 408 1 49 16 24 33 3096 786 1 16 40 143 1417 6 1165 14 40 249 16 181 4 3143 14 9 18 2048 20 3352 4043 1 4 293 14 40 3887 8 4238 1 1201 1 683 1 312 4 1761 3	181	1	22 
18 2 79 408 1 49 16 24 33 3096 786 1 16 40 143 1417 6 1165 14 40 249 16 181 4 3143 14 9 18 2048 20 3352 4043 1 4 293 14 40 3887 8 4238 1 1201 1 683 1 312 4 1761 3	3143	1	24 
18 2 79 408 1 49 16 24 33 3096 786 1 16 40 143 1417 6 1165 14 40 249 16 181 4 3143 14 9 18 2048 20 3352 4043 1 4 293 14 40 3887 8 4238 1 1201 1 683 1 312 4 1761 3	293	2	34 
18 2 79 408 1 49 16 24 33 3096 786 1 16 40 143 1417 6 1165 14 40 249 16 181 4 3143 14 9 18 2048 20 3352 4043 1 4 293 14 40 3887 8 4238 1 1201 1 683 1 312 4 1761 3	4238	2	39 
