711 337 36	337	0	1 
35 2409 2 906 5 445 3202 8 292 5 155 1204 6 2 3326 797 8 770 3	3326	0	14 
2 863 8 831 9 107 1088 65 2700 20 79 3094 8 1301 1497 18 62 1495 3	863 8 831	0	1 2 3 
1899 6 2 359 11 19 46 33 271 437 28 567 14 46 33 1156 61 744 3	567	2	11 
37 57 21 22 641 411 1613 1179 70 949 16 5 329 208 1608 282 64 473 3	641	1	4 
37 57 21 22 641 411 1613 1179 70 949 16 5 329 208 1608 282 64 473 3	1608 282	1	14 15 
37 57 21 22 641 411 1613 1179 70 949 16 5 329 208 1608 282 64 473 3	1613 1179	1	6 7 
37 57 21 22 641 411 1613 1179 70 949 16 5 329 208 1608 282 64 473 3	473	1	17 
2 1218 198 4 532 1358 9 107 2602 1 4 2 367 3144 776 1937 9 711 3	1218 198	0	1 2 
2 1218 198 4 532 1358 9 107 2602 1 4 2 367 3144 776 1937 9 711 3	532 1358	0	4 5 
2 1218 198 4 532 1358 9 107 2602 1 4 2 367 3144 776 1937 9 711 3	3144 776 1937	0	13 14 15 
3237 9 357 5 126 20 1 64 39 2 79 845 878 12 174 82 328 20 3	3237	0	0 
3237 9 357 5 126 20 1 64 39 2 79 845 878 12 174 82 328 20 3	845 878	0	11 12 
78 17 9 107 96 10 478 416 71 67 141 7 1630 1 357 5 115 508 3	115	0	16 
2 453 14 16 43 1011 108 66 393 18 67 7 2140 3124 2 487 6 22 824 3	2140	1	12 
2 453 14 16 43 1011 108 66 393 18 67 7 2140 3124 2 487 6 22 824 3	487	0	15 
12 29 72 537 80 5 1752 855 21 31 5 115 2 276 1927 1 67 10 2605 3	276 1927	1	13 14 
12 29 72 537 80 5 1752 855 21 31 5 115 2 276 1927 1 67 10 2605 3	1752 855 21	1	6 7 8 
12 82 5 3230 473 342 116 621 6 2 810 4 596 1534 2583 8 2 789 2887 3	473	2	4 
12 82 5 3230 473 342 116 621 6 2 810 4 596 1534 2583 8 2 789 2887 3	789 2887	2	17 18 
2416 18 2 1767 1287 2401 113 1451 115 588 5 2 1764 2165 14 32 2994 721 18 3	1767	2	3 
2416 18 2 1767 1287 2401 113 1451 115 588 5 2 1764 2165 14 32 2994 721 18 3	2165	2	13 
16 29 5 2488 59 2 2160 481 4 1518 17 67 5 29 91 972 6 528 2175 3	528 2175	2	17 18 
16 29 5 2488 59 2 2160 481 4 1518 17 67 5 29 91 972 6 528 2175 3	2160 481	2	6 7 
93 570 9 14 17 9 7 182 1241 1 4 12 128 2449 14 23 1285 48 1864 3	1864	1	18 
943 160 119 27 215 37 951 10 2 232 4 2379 21 1806 10 2374 17 21 121 36	943 160	2	0 1 
943 160 119 27 215 37 951 10 2 232 4 2379 21 1806 10 2374 17 21 121 36	232	0	9 
12 78 140 2 287 1 2 546 1 2 312 1 4 2 42 2379 907 9 3185 3	287	0	4 
12 78 140 2 287 1 2 546 1 2 312 1 4 2 42 2379 907 9 3185 3	546	0	7 
12 78 140 2 287 1 2 546 1 2 312 1 4 2 42 2379 907 9 3185 3	312	0	10 
12 78 140 2 287 1 2 546 1 2 312 1 4 2 42 2379 907 9 3185 3	42 2379 907	0	14 15 16 
4 49 16 29 7 981 31 1477 946 16 43 1390 4 300 915 5 17 25 183 770 3	770	0	19 
17 82 7 2044 198 3017 113 168 485 6 403 115 1 4 73 33 614 467 22 1128 3	2044 198	2	3 4 
17 82 7 2044 198 3017 113 168 485 6 403 115 1 4 73 33 614 467 22 1128 3	115	1	11 
2 182 943 14 17 118 29 73 93 142 53 41 848 169 67 313 17 18 2 1550 3	943	2	2 
15 2612 1 61 646 119 591 16 124 327 16 312 14 93 44 111 55 7 508 9 3	646	2	4 
20 2 1258 163 25 2 206 16 141 5 3060 2 578 1342 602 95 67 3209 7 1258 3	1258	2	2 19 
20 2 1258 163 25 2 206 16 141 5 3060 2 578 1342 602 95 67 3209 7 1258 3	1258	2	2 19 
523 16 129 271 10 1236 42 508 425 4 2142 42 94 351 19 16 693 87 121 172 36	351	1	13 
99 107 388 4 338 16 497 2 470 16 40 27 52 499 5 29 156 7 2176 508 3	470	1	8 
79 95 14 1 12 73 1022 22 5 414 8 141 6 7 698 1227 20 3415 1596 1958 3	1596	0	18 
1438 114 863 4 1581 5 185 25 1 2 3046 2486 919 9 7 1291 1342 6 232 4 575 3	232	0	18 
1438 114 863 4 1581 5 185 25 1 2 3046 2486 919 9 7 1291 1342 6 232 4 575 3	575	0	20 
1438 114 863 4 1581 5 185 25 1 2 3046 2486 919 9 7 1291 1342 6 232 4 575 3	863	0	2 
1438 114 863 4 1581 5 185 25 1 2 3046 2486 919 9 7 1291 1342 6 232 4 575 3	185	0	6 
561 963 1 4 49 2 1968 2140 1892 896 71 16 29 5 591 17 5 5 77 17 1294 38	2140	2	7 
2 93 283 12 771 9 2 303 1326 2486 919 51 135 215 1744 18 2 347 6 2 1767 3	1744	2	14 
2 93 283 12 771 9 2 303 1326 2486 919 51 135 215 1744 18 2 347 6 2 1767 3	1767	1	20 
17 288 27 227 905 342 473 1 10 12 30 1665 5 507 7 1761 519 18 42 341 562 3	473	2	6 
17 288 27 227 905 342 473 1 10 12 30 1665 5 507 7 1761 519 18 42 341 562 3	341 562	2	19 20 
17 288 27 227 905 342 473 1 10 12 30 1665 5 507 7 1761 519 18 42 341 562 3	1761 519	2	15 16 
12 1810 2 3513 1 7 1227 14 9 41 1742 508 20 7 367 789 220 372 5 218 468 3	789	0	15 
2016 1 78 1 30 72 409 10 69 65 12 166 1920 15 70 663 2935 175 42 922 13 3	2016	0	0 
2016 1 78 1 30 72 409 10 69 65 12 166 1920 15 70 663 2935 175 42 922 13 3	1920	0	12 
450 12 29 851 51 871 4 12 217 29 5 1181 2 763 2060 718 2 943 9 52 859 3	763 2060	1	13 14 
450 12 29 851 51 871 4 12 217 29 5 1181 2 763 2060 718 2 943 9 52 859 3	943	0	17 
2 1162 1232 2597 1608 9 1160 357 5 115 1 612 107 257 95 632 1683 1 2038 31 3070 3	1162 1232 2597 1608	0	1 2 3 4 
2 1162 1232 2597 1608 9 1160 357 5 115 1 612 107 257 95 632 1683 1 2038 31 3070 3	632 1683	1	15 16 
2 1162 1232 2597 1608 9 1160 357 5 115 1 612 107 257 95 632 1683 1 2038 31 3070 3	2038	1	18 
2 1162 1232 2597 1608 9 1160 357 5 115 1 612 107 257 95 632 1683 1 2038 31 3070 3	3070	1	20 
2 1162 1232 2597 1608 9 1160 357 5 115 1 612 107 257 95 632 1683 1 2038 31 3070 3	115	0	9 
12 73 602 1011 42 272 18 7 508 14 930 48 110 7 2379 14 9 45 96 25 39 3	930	2	10 
42 1093 203 69 22 10 3339 113 334 69 7 107 3484 1227 14 118 33 126 113 85 235 3	126	2	17 
2 2472 1311 2882 8 2 845 4 2 1162 2437 58 5 2 2511 52 847 17 30 548 2054 3	2472	0	1 
738 2374 87 922 21 1 173 29 88 1 37 2 1162 2925 9 7 813 4 1511 1218 198 3	1162 2925	0	12 13 
738 2374 87 922 21 1 173 29 88 1 37 2 1162 2925 9 7 813 4 1511 1218 198 3	1218 198	0	19 20 
52 1 12 971 7 456 5 2135 1996 190 311 25 2796 441 1 1598 44 43 104 2 2846 2867 3	2135 1996 190 311	1	7 8 9 10 
52 1 12 971 7 456 5 2135 1996 190 311 25 2796 441 1 1598 44 43 104 2 2846 2867 3	2846	2	20 
42 682 179 6 22 508 9 14 17 51 7 2790 1138 52 12 43 1390 17 5 7 1486 789 3	2790 1138	0	11 12 
42 682 179 6 22 508 9 14 17 51 7 2790 1138 52 12 43 1390 17 5 7 1486 789 3	789	1	21 
17 9 450 12 336 2327 17 73 27 28 7 185 4 312 2841 1 37 1745 7 440 48 2549 3	185 4 312 2841	0	11 12 13 14 
49 16 332 16 40 143 2 187 1996 20 2 506 1238 2178 4 7 1631 1167 2413 31 1901 1911 3	2178	1	13 
49 16 332 16 40 143 2 187 1996 20 2 506 1238 2178 4 7 1631 1167 2413 31 1901 1911 3	1911	1	21 
12 312 14 17 30 2434 285 425 1 127 338 8 7 169 257 1171 1175 73 219 165 6 17 3	1171 1175	2	15 16 
20 39 2 739 14 448 20 17 1 156 26 3267 4 3278 1 12 30 207 28 2 107 993 3	739	1	3 
20 39 2 739 14 448 20 17 1 156 26 3267 4 3278 1 12 30 207 28 2 107 993 3	3267	1	11 
20 39 2 739 14 448 20 17 1 156 26 3267 4 3278 1 12 30 207 28 2 107 993 3	3278	1	13 
12 1691 14 12 46 33 29 2 243 508 4 22 125 12 73 1104 2 277 18 42 341 562 3	341 562	2	20 21 
118 45 126 65 2088 28 3226 37 435 98 7 545 4 2809 10 7 352 1227 15 187 104 74 550 13 3	126	2	2 
39 8 39 1 7 107 2559 328 1085 14 12 1213 80 96 2 2464 2124 9 4 78 730 190 3	730 190	0	20 21 
12 771 3278 31 1428 371 448 20 2 1162 1 37 1428 371 136 45 131 219 20 109 922 2374 3	3278	2	2 
12 771 3278 31 1428 371 448 20 2 1162 1 37 1428 371 136 45 131 219 20 109 922 2374 3	1428 371	2	4 5 12 13 
12 771 3278 31 1428 371 448 20 2 1162 1 37 1428 371 136 45 131 219 20 109 922 2374 3	1428 371	2	4 5 12 13 
22 508 136 45 46 14 114 20 759 346 17 233 45 280 76 4 17 1287 172 418 169 667 346 3	346	2	9 22 
426 266 4 1599 984 5 1905 8 124 660 6 347 1 8 2 125 6 1218 7 1599 8 279 270 3	1599 984	2	3 4 
426 266 4 1599 984 5 1905 8 124 660 6 347 1 8 2 125 6 1218 7 1599 8 279 270 3	1599	2	3 19 
2 1138 9 2152 5 2697 52 65 22 1202 16 233 45 102 2 1905 25 39 1 17 21 67 955 3	2697	1	5 
2 1138 9 2152 5 2697 52 65 22 1202 16 233 45 102 2 1905 25 39 1 17 21 67 955 3	1138	1	1 
2 1138 9 2152 5 2697 52 65 22 1202 16 233 45 102 2 1905 25 39 1 17 21 67 955 3	1905	2	15 
12 391 473 568 3074 10 2 666 739 12 46 33 150 5 271 7 1162 432 6 1 64 42 2552 739 3	473	1	2 
12 391 473 568 3074 10 2 666 739 12 46 33 150 5 271 7 1162 432 6 1 64 42 2552 739 3	739	1	8 23 
12 391 473 568 3074 10 2 666 739 12 46 33 150 5 271 7 1162 432 6 1 64 42 2552 739 3	2552 739	1	22 23 
12 391 473 568 3074 10 2 666 739 12 46 33 150 5 271 7 1162 432 6 1 64 42 2552 739 3	3074	1	4 
12 1045 22 142 260 1 4 2 107 199 120 82 5 624 17 127 17 108 2090 4 2 3531 1441 2317 3	3531	2	21 
2 1608 697 76 334 166 5 613 113 163 7 473 532 10 52 191 37 2 777 2170 9 52 758 17 36	473	1	11 
2 943 217 750 7 1000 732 95 50 848 4 342 116 355 1 1441 1309 7 1000 10 48 95 1050 485 3	943	2	1 
2 943 217 750 7 1000 732 95 50 848 4 342 116 355 1 1441 1309 7 1000 10 48 95 1050 485 3	1000	2	5 18 
2 943 217 750 7 1000 732 95 50 848 4 342 116 355 1 1441 1309 7 1000 10 48 95 1050 485 3	1000	2	5 18 
12 78 203 2 461 1554 6 7 324 3170 1228 1460 1 70 147 1048 5 1954 42 789 4 274 42 785 950 36	324 3170 1228 1460	0	8 9 10 11 
12 78 203 2 461 1554 6 7 324 3170 1228 1460 1 70 147 1048 5 1954 42 789 4 274 42 785 950 36	789	1	19 
49 330 2465 9 379 12 73 1022 177 20 7 1913 988 236 10 558 2177 48 1 31 271 7 1395 1134 481 3	330 2465	1	1 2 
49 330 2465 9 379 12 73 1022 177 20 7 1913 988 236 10 558 2177 48 1 31 271 7 1395 1134 481 3	1395 1134 481	1	22 23 24 
2 93 283 12 43 1268 9 14 1401 2294 18 489 1907 10 1620 1056 28 1006 4 719 17 5 158 2709 1056 3	1620	2	14 
42 590 67 82 5 1518 56 830 2697 1 52 118 42 825 1 4 17 546 64 12 40 29 5 26 114 3	2697	2	8 
11 19 13 49 16 271 22 19 46 45 139 98 17 2104 231 2306 6 943 160 1 4 16 200 27 1594 1981 3	943 160	2	17 18 
12 1535 17 59 127 17 30 2338 15 66 1621 13 4 12 387 17 73 27 7 96 1 357 5 115 94 1227 3	115	0	23 
12 889 17 124 4 239 22 68 14 2 943 30 2806 1 52 12 203 7 54 50 4 76 79 2579 44 239 3	943	2	10 
2 85 1929 6 1864 9 1284 1 348 5 391 473 231 4 25 396 85 31 106 79 739 20 199 5 72 2992 3	85 1929 6 1864	0	1 2 3 4 
2 85 1929 6 1864 9 1284 1 348 5 391 473 231 4 25 396 85 31 106 79 739 20 199 5 72 2992 3	473 231	0	11 12 
2 85 1929 6 1864 9 1284 1 348 5 391 473 231 4 25 396 85 31 106 79 739 20 199 5 72 2992 3	739	0	20 
12 1028 12 81 29 172 135 18 2 508 1 37 113 259 1 57 30 1284 6 553 4 14 9 33 2 570 3	553	0	19 
16 714 45 29 5 1011 3261 6 272 18 76 2984 1809 301 14 426 5 27 812 197 534 4 14 1721 2902 32 2346 3	1809 301	2	12 13 
114 12 2971 227 18 17 4 44 1750 17 20 22 550 1 70 653 418 4 2 943 136 45 104 17 149 75 798 3	943	2	19 
65 12 203 2 508 124 4 3505 17 173 30 33 1153 1388 582 69 17 30 59 6 1660 4 92 17 30 42 409 3	1660	1	20 
12 691 2530 82 2 187 508 10 53 66 2535 37 173 1483 55 12 111 92 1 12 73 33 271 17 25 14 232 3	232	2	26 
42 508 3038 18 438 1902 1 82 1956 14 3466 73 761 165 4 131 82 1661 65 2 508 73 2215 5 611 18 25 39 3	1956	2	8 
2 1911 2821 1 4 127 6 2 753 125 14 845 2925 404 1463 1 109 6 2 1434 24 3022 149 2 1339 602 95 2 351 3	1911	0	1 
2 1911 2821 1 4 127 6 2 753 125 14 845 2925 404 1463 1 109 6 2 1434 24 3022 149 2 1339 602 95 2 351 3	2925 404	0	12 13 
2 1911 2821 1 4 127 6 2 753 125 14 845 2925 404 1463 1 109 6 2 1434 24 3022 149 2 1339 602 95 2 351 3	1434	0	19 
2 1911 2821 1 4 127 6 2 753 125 14 845 2925 404 1463 1 109 6 2 1434 24 3022 149 2 1339 602 95 2 351 3	1339	1	24 
2 1911 2821 1 4 127 6 2 753 125 14 845 2925 404 1463 1 109 6 2 1434 24 3022 149 2 1339 602 95 2 351 3	351	1	28 
17 1787 69 1198 65 12 150 5 300 7 188 31 227 6 14 841 4 12 233 45 280 17 127 99 33 3303 20 2 351 3	351	2	28 
12 83 33 135 6 7 508 3148 1 52 12 43 636 76 6 2 1278 598 1 323 12 46 29 1738 2127 26 41 3138 301 3	1738 2127	1	23 24 
12 83 33 135 6 7 508 3148 1 52 12 43 636 76 6 2 1278 598 1 323 12 46 29 1738 2127 26 41 3138 301 3	3138 301	1	27 28 
2 2872 1780 101 98 22 508 304 28 208 35 87 259 25 4 35 29 82 479 37 598 20 351 598 4 67 33 499 20 17 3	351	2	22 
44 112 14 42 508 30 1220 18 41 1451 1660 1 4 14 306 20 1451 2705 24 606 299 6 149 686 1214 4 33 1401 872 1568 3	1451 1660	1	9 10 
44 112 14 42 508 30 1220 18 41 1451 1660 1 4 14 306 20 1451 2705 24 606 299 6 149 686 1214 4 33 1401 872 1568 3	1451 2705	1	16 17 
99 371 1734 1 37 2 470 4 99 2489 9 39 54 254 52 16 288 26 114 536 2 272 4 67 497 2 2132 1410 1162 739 3	470	1	6 
99 371 1734 1 37 2 470 4 99 2489 9 39 54 254 52 16 288 26 114 536 2 272 4 67 497 2 2132 1410 1162 739 3	2489	1	9 
99 371 1734 1 37 2 470 4 99 2489 9 39 54 254 52 16 288 26 114 536 2 272 4 67 497 2 2132 1410 1162 739 3	739	1	29 
99 371 1734 1 37 2 470 4 99 2489 9 39 54 254 52 16 288 26 114 536 2 272 4 67 497 2 2132 1410 1162 739 3	371	0	1 
14 21 107 464 1 37 209 44 46 45 104 473 1683 1437 10 2 589 481 8 22 824 1 12 30 1706 344 473 231 448 59 3	473 1683 1437	2	11 12 13 
14 21 107 464 1 37 209 44 46 45 104 473 1683 1437 10 2 589 481 8 22 824 1 12 30 1706 344 473 231 448 59 3	589 481	2	16 17 
14 21 107 464 1 37 209 44 46 45 104 473 1683 1437 10 2 589 481 8 22 824 1 12 30 1706 344 473 231 448 59 3	473 231	0	26 27 
163 7 922 532 42 509 160 1 17 21 556 7 440 6 68 5 2503 5 2 1608 6 7 1162 37 12 128 1043 42 125 186 3	1608	1	19 
12 203 42 2486 919 127 12 597 5 46 39 2 675 12 141 5 46 242 2617 53 2 198 2904 18 69 31 2566 10 7 230 485 3	198	1	21 
32 2797 40 255 58 39 108 2 2627 213 1 1 1 17 21 33 2671 10 69 5 2555 1883 539 1 2499 1 2781 127 6 22 3157 3	2797	2	1 
32 2797 40 255 58 39 108 2 2627 213 1 1 1 17 21 33 2671 10 69 5 2555 1883 539 1 2499 1 2781 127 6 22 3157 3	3157	2	30 
65 12 411 2379 1 44 73 33 46 437 4 131 851 5 1000 69 66 1178 10 2 349 294 1 131 323 44 118 45 434 91 1061 275 3	1061 275	2	30 31 
65 35 1045 62 54 1388 3470 8 1942 6 248 1 35 597 473 1683 1 37 87 582 17 73 544 41 842 66 2749 1 52 35 435 20 1620 3	1620	1	32 
16 43 143 123 2374 20 2 187 575 4 131 215 20 816 232 1 37 16 43 33 143 2 185 1 357 1 878 1 4 2 328 8 1162 3	575	1	8 
16 43 143 123 2374 20 2 187 575 4 131 215 20 816 232 1 37 16 43 33 143 2 185 1 357 1 878 1 4 2 328 8 1162 3	232	0	14 
16 43 143 123 2374 20 2 187 575 4 131 215 20 816 232 1 37 16 43 33 143 2 185 1 357 1 878 1 4 2 328 8 1162 3	185	0	22 
16 43 143 123 2374 20 2 187 575 4 131 215 20 816 232 1 37 16 43 33 143 2 185 1 357 1 878 1 4 2 328 8 1162 3	878	0	26 
323 2 629 1 178 1 4 224 351 9 2187 524 5 595 1297 351 936 166 5 15 2940 13 37 136 2 333 10 2425 4 131 2255 424 1909 3	224 351	2	7 8 
323 2 629 1 178 1 4 224 351 9 2187 524 5 595 1297 351 936 166 5 15 2940 13 37 136 2 333 10 2425 4 131 2255 424 1909 3	351	0	8 15 
323 2 629 1 178 1 4 224 351 9 2187 524 5 595 1297 351 936 166 5 15 2940 13 37 136 2 333 10 2425 4 131 2255 424 1909 3	629	2	2 
323 2 629 1 178 1 4 224 351 9 2187 524 5 595 1297 351 936 166 5 15 2940 13 37 136 2 333 10 2425 4 131 2255 424 1909 3	178	2	4 
2 3444 6 2 850 9 93 7 1504 2869 49 16 126 8 7 3538 868 64 69 15 12 1512 17 822 13 31 49 16 43 2672 58 2 2712 3	850	2	4 
2 3444 6 2 850 9 93 7 1504 2869 49 16 126 8 7 3538 868 64 69 15 12 1512 17 822 13 31 49 16 43 2672 58 2 2712 3	2712	1	32 
113 1871 22 283 1 12 143 59 14 12 141 7 375 1358 893 5 1390 42 831 1 4 14 17 43 33 27 1494 25 2 545 19 93 18 316 3	1358 893	2	13 14 
52 12 411 2725 1 4 113 163 18 2 349 10 106 385 1 12 734 203 7 1248 70 12 130 45 29 82 7 409 334 209 17 30 205 1660 3	1660	1	33 
37 102 2 2486 919 9 257 127 17 81 29 7 779 232 1187 37 17 493 20 2 226 351 14 16 73 369 141 4 109 6 17 51 122 516 1267 3	351	0	21 
37 102 2 2486 919 9 257 127 17 81 29 7 779 232 1187 37 17 493 20 2 226 351 14 16 73 369 141 4 109 6 17 51 122 516 1267 3	1267	0	34 
741 575 8 22 893 378 115 6 413 4 7 741 775 6 2 1619 6 770 22 893 1743 39 809 1056 9 7 107 741 188 4 9 107 1088 10 1909 3	575	0	1 
741 575 8 22 893 378 115 6 413 4 7 741 775 6 2 1619 6 770 22 893 1743 39 809 1056 9 7 107 741 188 4 9 107 1088 10 1909 3	770	0	17 
741 575 8 22 893 378 115 6 413 4 7 741 775 6 2 1619 6 770 22 893 1743 39 809 1056 9 7 107 741 188 4 9 107 1088 10 1909 3	115	0	6 
12 869 17 5 42 1079 127 12 67 2435 2 789 1 2435 14 17 82 72 855 562 5 25 396 280 855 21 65 12 597 5 1083 5 224 4 46 3243 3	789	2	11 
12 869 17 5 42 1079 127 12 67 2435 2 789 1 2435 14 17 82 72 855 562 5 25 396 280 855 21 65 12 597 5 1083 5 224 4 46 3243 3	855 562	2	18 19 
2314 12 1045 22 116 355 240 4 65 12 94 973 17 105 17 1161 877 69 7 607 53 7 2641 8 2 341 562 4 17 9 1236 17 3475 8 536 1264 3	341 562	2	25 26 
12 140 473 231 37 12 233 45 263 2379 91 535 10 14 1 1055 2596 39 77 1029 53 3100 4 327 677 1815 370 3314 12 40 27 259 5 257 1298 199 68 3	473 231	0	2 3 
12 140 473 231 37 12 233 45 263 2379 91 535 10 14 1 1055 2596 39 77 1029 53 3100 4 327 677 1815 370 3314 12 40 27 259 5 257 1298 199 68 3	3100	2	21 
12 140 473 231 37 12 233 45 263 2379 91 535 10 14 1 1055 2596 39 77 1029 53 3100 4 327 677 1815 370 3314 12 40 27 259 5 257 1298 199 68 3	1815	2	25 
233 45 524 2 1078 2682 975 209 57 24 2670 16 29 5 900 165 15 131 110 1 17 173 136 45 1704 13 14 119 27 7 573 2831 10 2 1631 2682 532 3	2682 975	2	5 6 
92 65 12 292 12 118 33 139 226 1376 10 2 2140 31 226 1767 12 597 227 10 2092 6 163 357 5 1181 65 12 115 3504 31 2560 4 20 7 2505 1227 953 3	2140	1	12 
92 65 12 292 12 118 33 139 226 1376 10 2 2140 31 226 1767 12 597 227 10 2092 6 163 357 5 1181 65 12 115 3504 31 2560 4 20 7 2505 1227 953 3	1767	1	15 
92 65 12 292 12 118 33 139 226 1376 10 2 2140 31 226 1767 12 597 227 10 2092 6 163 357 5 1181 65 12 115 3504 31 2560 4 20 7 2505 1227 953 3	1181	0	25 
22 9 784 588 5 1013 3000 4 2570 234 2 1387 1 4 12 128 1598 14 17 43 27 1294 20 7 876 1869 3266 1 37 12 173 1018 215 325 337 10 22 232 580 3	1387	2	11 
22 9 784 588 5 1013 3000 4 2570 234 2 1387 1 4 12 128 1598 14 17 43 27 1294 20 7 876 1869 3266 1 37 12 173 1018 215 325 337 10 22 232 580 3	876 1869 3266	1	24 25 26 
22 9 784 588 5 1013 3000 4 2570 234 2 1387 1 4 12 128 1598 14 17 43 27 1294 20 7 876 1869 3266 1 37 12 173 1018 215 325 337 10 22 232 580 3	232 580	2	37 38 
22 9 784 588 5 1013 3000 4 2570 234 2 1387 1 4 12 128 1598 14 17 43 27 1294 20 7 876 1869 3266 1 37 12 173 1018 215 325 337 10 22 232 580 3	337	2	34 
4 2 979 216 2282 15 949 16 5 619 50 1063 5 102 197 1295 216 670 1311 25 2 187 68 8 50 789 13 24 121 10 158 71 24 352 1632 560 31 67 892 180 3	979 216 2282	0	2 3 4 
14 773 2 842 1401 2272 961 351 1 2 1744 4 2 2941 12 203 15 14 30 758 2 272 13 1 2 2172 1599 10 42 2476 2172 2052 508 1 2 1451 160 943 4 2 2908 1138 3	1401 2272 961 351	1	4 5 6 7 
14 773 2 842 1401 2272 961 351 1 2 1744 4 2 2941 12 203 15 14 30 758 2 272 13 1 2 2172 1599 10 42 2476 2172 2052 508 1 2 1451 160 943 4 2 2908 1138 3	1744	0	10 
14 773 2 842 1401 2272 961 351 1 2 1744 4 2 2941 12 203 15 14 30 758 2 272 13 1 2 2172 1599 10 42 2476 2172 2052 508 1 2 1451 160 943 4 2 2908 1138 3	2941	0	13 
14 773 2 842 1401 2272 961 351 1 2 1744 4 2 2941 12 203 15 14 30 758 2 272 13 1 2 2172 1599 10 42 2476 2172 2052 508 1 2 1451 160 943 4 2 2908 1138 3	1451 160 943	1	35 36 37 
14 773 2 842 1401 2272 961 351 1 2 1744 4 2 2941 12 203 15 14 30 758 2 272 13 1 2 2172 1599 10 42 2476 2172 2052 508 1 2 1451 160 943 4 2 2908 1138 3	2908 1138	1	40 41 
14 773 2 842 1401 2272 961 351 1 2 1744 4 2 2941 12 203 15 14 30 758 2 272 13 1 2 2172 1599 10 42 2476 2172 2052 508 1 2 1451 160 943 4 2 2908 1138 3	2172 1599	1	25 26 
14 773 2 842 1401 2272 961 351 1 2 1744 4 2 2941 12 203 15 14 30 758 2 272 13 1 2 2172 1599 10 42 2476 2172 2052 508 1 2 1451 160 943 4 2 2908 1138 3	2172 2052	2	30 31 
8 3419 1 12 411 61 730 190 228 4 30 582 14 42 1660 82 2563 15 85 235 243 13 4 14 2 3333 6 870 5 7 2334 73 544 69 15 2357 29 32 535 481 726 3170 13 3	730 190 228	1	6 7 8 
8 3419 1 12 411 61 730 190 228 4 30 582 14 42 1660 82 2563 15 85 235 243 13 4 14 2 3333 6 870 5 7 2334 73 544 69 15 2357 29 32 535 481 726 3170 13 3	1660	2	14 
8 3419 1 12 411 61 730 190 228 4 30 582 14 42 1660 82 2563 15 85 235 243 13 4 14 2 3333 6 870 5 7 2334 73 544 69 15 2357 29 32 535 481 726 3170 13 3	870 5 7 2334	2	27 28 29 30 
94 6 39 1 44 82 72 674 6 69 313 2 106 132 1660 12 336 971 548 66 1621 10 1 4 12 82 5 294 8 1 1011 385 18 61 180 1292 190 1 4 1503 8 979 1244 3	1660	2	14 
94 6 39 1 44 82 72 674 6 69 313 2 106 132 1660 12 336 971 548 66 1621 10 1 4 12 82 5 294 8 1 1011 385 18 61 180 1292 190 1 4 1503 8 979 1244 3	180 1292 190	2	34 35 36 
12 133 179 6 2 409 20 22 508 9 1620 1 354 12 111 1620 9 45 2 830 570 127 42 623 810 30 42 2363 4 17 78 51 1620 15 12 130 29 2312 2 230 355 5 77 2 199 1218 198 13 3	1620	2	10 15 32 
12 133 179 6 2 409 20 22 508 9 1620 1 354 12 111 1620 9 45 2 830 570 127 42 623 810 30 42 2363 4 17 78 51 1620 15 12 130 29 2312 2 230 355 5 77 2 199 1218 198 13 3	1620	2	10 15 32 
12 133 179 6 2 409 20 22 508 9 1620 1 354 12 111 1620 9 45 2 830 570 127 42 623 810 30 42 2363 4 17 78 51 1620 15 12 130 29 2312 2 230 355 5 77 2 199 1218 198 13 3	1218 198	1	45 46 
12 133 179 6 2 409 20 22 508 9 1620 1 354 12 111 1620 9 45 2 830 570 127 42 623 810 30 42 2363 4 17 78 51 1620 15 12 130 29 2312 2 230 355 5 77 2 199 1218 198 13 3	1620	2	10 15 32 
15 12 239 7 2794 1369 10 7 440 205 66 558 13 388 4 1685 4 962 7 1748 372 198 5 274 16 2752 169 1305 8 2 2469 10 7 666 6 385 1 31 25 2 331 556 299 6 76 142 1157 476 4 1244 3	198	0	21 
12 30 1686 22 2801 127 17 82 41 711 789 4 850 4 30 279 4 361 1 37 113 75 260 17 1441 3369 276 716 10 69 15 131 113 2142 54 2613 13 110 1365 17 67 433 877 69 7 510 789 4 2767 2640 12 3063 17 3	789	0	10 46 
12 30 1686 22 2801 127 17 82 41 711 789 4 850 4 30 279 4 361 1 37 113 75 260 17 1441 3369 276 716 10 69 15 131 113 2142 54 2613 13 110 1365 17 67 433 877 69 7 510 789 4 2767 2640 12 3063 17 3	850	0	12 
12 30 1686 22 2801 127 17 82 41 711 789 4 850 4 30 279 4 361 1 37 113 75 260 17 1441 3369 276 716 10 69 15 131 113 2142 54 2613 13 110 1365 17 67 433 877 69 7 510 789 4 2767 2640 12 3063 17 3	2613	1	35 
71 119 45 140 7 798 2541 1 3494 1228 1 4 1639 54 1434 1843 38 26 12 596 1534 1 323 1 57 9 7 608 10 70 3497 1401 4 2379 1493 544 48 11 44 115 3341 1387 14 24 1453 1 3495 1 4 255 58 2228 7 258 732 3	1228	0	9 
